,0,1
7154,maen,main
7155,nuduh,menuduh
7156,"ngerebut""",merebut-rebut
7157,aja,saja
7158,lluu,lu
7159,mbaa,mbak
7160,gk,enggak
7161,ngerussak,merusak
7162,mreka,mereka
7163,"bela""in",membela-bela
7164,bellain,membela
7165,aja,saja
7166,jngn,jangan
7167,pke,pakai
7168,ka,kak
7169,donk,dong
7170,kallo,kalo
7171,coment,komen
7172,yg,yang
7173,dewassa,dewasa
7174,mba,mbak
7175,jngn,jangan
7176,aja,saja
7177,kallo,kalo
7178,comnet,komen
7179,gk,enggak
7180,"pikir""",pikir-pikir
7181,dlu,dulu
7182,pke,pakai
7183,bangetttt,banget
7184,kaya'a,kayanya
7185,aja,saja
7186,kuyyy,yuk
7187,kitaa,kita
7188,ap,apa
7189,makasih,terima kasih
7190,yh,ya
7191,uda,sudah
7192,ngaca,mengaca
7193,jg,juga
7194,ga,enggak
7195,gitu2,begitu-gitu
7196,org,orang
7197,gimana,bagaimana
7198,aja,saja
7199,knpa,kenapa
7200,mba,mbak
7201,mba,mbak
7202,d,di
7203,d,di
7204,smpe,sampai
7205,sgtu'y,sebegitunya
7206,ngebelain,membela
7207,tpii,tapi
7208,"karya""",karya-karya
7209,do,di
7210,cali,caci
7211,kya,kaya
7212,mba,mbak
7213,penghrgaan,penghargaan
7214,ajjh,saja
7215,sihh,sih
7216,buktiin,buktikan
7217,mba,mbak
7218,klau,kalau
7219,mba,mbak
7220,lbihh,lebih
7221,baikk,baik
7222,drii,dari
7223,"artist""",artis-artis
7224,yg,yang
7225,mba,mbak
7226,"maki""",maki-maki
7227,jngn,jangan
7228,komentarin,mengomentari
7229,orng,orang
7230,sendirinnya,sendirinya
7231,gk,enggak
7232,stidaknya,setidaknya
7233,mrka,mereka
7234,may,mau
7235,yg,yang
7236,trbaikk,terbaik
7237,bkan,bukan
7238,kmauan,kemauan
7239,mrka,mereka
7240,tpi,tapi
7241,mrka,mereka
7242,punn,pun
7243,mengikutii,mengikuti
7244,atassan,atasan
7245,mrka,mereka
7246,klauu,kalau
7247,jngnn,jangan
7248,so,sok
7249,orng,orang
7250,kya,kaya
7251,gtu,begitu
7252,kya,kaya
7253,sendirinyya,sendirinya
7254,frestasiii,prestasi
7255,ajjh,saja
7256,knp,kenapa
7257,mst,mesti
7258,add,ada
7259,see,sih
7260,sibukx,sibuknya
7261,in,ini
7262,yaa,ya
7263,katanyaa,katanya
7264,lawaaaas,lawas
7265,ngakak,mengakak
7266,ni,ini
7267,beneran,benaran
7268,ni,nih
7269,yg,yang
7270,nonton,menonton
7271,emg,memang
7272,ngapain,mengapa
7273,d,di
7274,lucuuu,lucu
7275,g,enggak
7276,ad,ada
7277,kocaaaak,kocak
7278,kek,kayak
7279,smg,semoga
7280,slalu,selalu
7281,tmbh,tambah
7282,syng,sayang
7283,sm,sama
7284,sm,sama
7285,jagain,jaga
7286,adenya,adeknya
7287,pkoknyaa,pokoknya
7288,bwt,buat
7289,yg,yang
7290,smoga,semoga
7291,yaa,ya
7292,dateng,datang
7293,donk,dong
7294,smoga,semoga
7295,dsana,disana
7296,yaaa,ya
7297,yg,yang
7298,suksess,sukses
7299,slalu,selalu
7300,ortu,orang tua
7301,yg,yang
7302,amiin,amin
7303,ortu,orang tua
7304,smoga,semoga
7305,cita2,cita-cita
7306,dua2nya,dua-duanya
7307,bangett,banget
7308,sichhhhhhhhhh,sih
7309,diapain,diapakan
7310,gk,enggak
7311,yh,ya
7312,nampak,menampak
7313,yak,ya
7314,ndak,indak
7315,tetehh,teteh
7316,tehhh,teh
7317,tehhhh,teh
7318,gak,enggak
7319,udah,sudah
7320,pake,pakai
7321,sampe,sampai
7322,udah,sudah
7323,gak,enggak
7324,dapetin,mendapati
7325,padet,padat
7326,ga,enggak
7327,buktiin,buktikan
7328,bener,benar
7329,bener,benar
7330,gak,enggak
7331,nyangka,menyangka
7332,bgt,banget
7333,nambah,menambah
7334,makasih,terima kasih
7335,ga,enggak
7336,nyangka,menyangka
7337,gak,enggak
7338,aja,saja
7339,yuuk,yuk
7340,dgn,dengan
7341,yg,yang
7342,dgn,dengan
7343,makasih,terima kasih
7344,buktiin,membuktikan
7345,bener2,benar-benar
7346,kepoin,kepoi
7347,aja,saja
7348,wooowww,wow
7349,wooowww,wow
7350,saranin,sarankan
7351,ga,enggak
7352,pake,pakai
7353,ilang,hilang
7354,ga,enggak
7355,cobain,coba
7356,pake,pakai
7357,ngerasain,merasai
7358,emng,memang
7359,bener,benar
7360,pake,pakai
7361,makasih,terima kasih
7362,kpn,kapan
7363,yach,ya
7364,bs,bisa
7365,ma,sama
7366,mbk,mbak
7367,muga,moga
7368,sllu,selalu
7369,dpt,dapat
7370,yg,yang
7371,slm,salam
7372,aj,saja
7373,dr,dari
7374,aq,aku
7375,mbk,mbak
7376,yach,ya
7377,makasih,terima kasih
7378,udh,sudah
7379,kenalin,mengenalkan
7380,jd,jadi
7381,gak,enggak
7382,jd,jadi
7383,pede,percaya diri
7384,skrng,sekarang
7385,mksh,terima kasih
7386,yg,yang
7387,bener2,benar-benar
7388,udah,sudah
7389,rekomendasiin,merekomendasikan
7390,ga,enggak
7391,pengen,pengin
7392,janka,jangka
7393,kepoin,mengepoi
7394,ajaa,saja
7395,belanjaa,belanja
7396,disiniii,disini
7397,ko,kok
7398,skrg,sekarang
7399,wawwwww,wow
7400,waaaww,wow
7401,waaawwww,wow
7402,mantapp,mantap
7403,bangetttt,banget
7404,cobaaa,coba
7405,gak,enggak
7406,nyesel,menyesal
7407,dehhh,deh
7408,pake,pakai
7409,model2,model-model
7410,makasih,terima kasih
7411,udah,sudah
7412,seneng,senang
7413,udah,sudah
7414,seneng,senang
7415,udah,sudah
7416,udah,sudah
7417,kenceng,kencang
7418,gak,enggak
7419,nyangka,menyangka
7420,kageet,kaget
7421,makasi,terima kasih
7422,say,sayang
7423,awal2,awal-awal
7424,ga,enggak
7425,setabil,stabil
7426,temen2,teman-teman
7427,nyoba,mencoba
7428,ihh,ih
7429,beneran,benaran
7430,setabil,stabil
7431,ga,enggak
7432,temen2,teman-teman
7433,makasih,terima kasih
7434,yah,ya
7435,ga,enggak
7436,yg,yang
7437,pake,pakai
7438,bgt,banget
7439,gak,enggak
7440,bangettttttt,banget
7441,seneng,senang
7442,liat,lihat
7443,mauu,mau
7444,ngtain,mengatai
7445,org,orang
7446,kya,kaya
7447,g,enggak
7448,aja,saja
7449,gak,enggak
7450,oplas,operasi plastik
7451,gak,enggak
7452,keliatan,kelihatan
7453,nambahh,bertambah
7454,paripurnahh,paripurna
7455,wanitah,wanita
7456,indonesiaah,indonesia
7457,bet,banget
7458,udh,sudah
7459,iyaa,iya
7460,cumn,cuman
7461,kasi,kasih
7462,aja,saja
7463,sm,sama
7464,klo,kalo
7465,liat,lihat
7466,gegra,gegara
7467,kmrin,kemarin
7468,brita,berita
7469,klo,kalo
7470,diliat,dilihat
7471,wihhh,wih
7472,pengen,pengin
7473,bgt,banget
7474,klo,kalo
7475,ktmu,ketemu
7476,sma,sama
7477,org,orang
7478,yg,yang
7479,ka,kak
7480,baper,bawa perasaan
7481,fotbar,foto bareng
7482,aja,saja
7483,gapernah,enggak pernah
7484,fotbar,foto bareng
7485,ama,sama
7486,jg,juga
7487,ngatain,mengatai
7488,wajarrr,wajar
7489,dikata2in,dikata-katai
7490,sampek,sampai
7491,gak,enggak
7492,yg,yang
7493,liat,lihat
7494,liat,lihat
7495,ny,nya
7496,aja,saja
7497,liat,lihat
7498,skg,sekarang
7499,sngt,sangat
7500,tdk,tidak
7501,pdhl,padahal
7502,dl,dulu
7503,wk,waktu
7504,sm,sama
7505,skg,sekarang
7506,ky,kaya
7507,bingiittt,banget
7508,sm,sama
7509,dr,dari
7510,aja,saja
7511,sudh,sudah
7512,tp,tapi
7513,klu,kalau
7514,dr,dari
7515,nampar,menampar
7516,tukan,tukang
7517,jatoh,jatuh
7518,gk,enggak
7519,dr,dari
7520,ko,kok
7521,gtu,begitu
7522,ga,enggak
7523,org,orang
7524,gk,enggak
7525,"muka""",muka-muka
7526,dr,dari
7527,dh,dah
7528,jlek,jelek
7529,sma,sama
7530,ky,kaya
7531,ga,enggak
7532,ga,enggak
7533,cantik2nya,cantik-cantiknya
7534,ngk,enggak
7535,pda,pada
7536,sdgkn,sedangkan
7537,jgk,juga
7538,ngk,enggak
7539,"apa""",apa-apa
7540,kn,kan
7541,mancungin,memancungkan
7542,idung,hidung
7543,kusem,kusam
7544,lbh,lebih
7545,drpada,daripada
7546,yg,yang
7547,org,orang
7548,lahh,lah
7549,dri,dari
7550,gtu,begitu
7551,kmar,kamar
7552,diemm,diam
7553,tnggu,tunggu
7554,lohh,loh
7555,dteng,datang
7556,nihhh,nih
7557,guee,gue
7558,ketawain,mentertawakan
7559,lohh,lo
7560,krna,karena
7561,yaelahhh,alah
7562,gausah,enggak usah
7563,drpd,daripada
7564,ngaca,mengaca
7565,"sikap""",sikap-sikap
7566,udah,sudah
7567,bener,benar
7568,sampe,sampai
7569,ngehujat,menghujat
7570,bgt,banget
7571,komenan,komentar
7572,drpd,daripada
7573,pengen,pengin
7574,bales,balas
7575,ngehina,menghina
7576,yah,ya
7577,ga,enggak
7578,ampuun,ampun
7579,ngehina,menghina
7580,sampe,sampai
7581,ngejatuhin,manjatuhkan
7582,ga,enggak
7583,klo,kalo
7584,ga,enggak
7585,ngelakuin,melakukan
7586,dapet,dapat
7587,ngehina,menghina
7588,ga,enggak
7589,gedeg,gedek
7590,ama,sama
7591,muka2,muka-muka
7592,ngaca,mengaca
7593,ngatain,mengatai
7594,eey,eh
7595,emang,memang
7596,nggk,enggak
7597,prnh,pernah
7598,kslahan,kesalahan
7599,aja,saja
7600,yg,yang
7601,koment,komentar
7602,ga,enggak
7603,bener,benar
7604,ngata2in,mengatai-ngatai
7605,gak,enggak
7606,liat,lihat
7607,org,orang
7608,gak,enggak
7609,gak,enggak
7610,bener,benar
7611,klo,kalo
7612,gak,enggak
7613,yg,yang
7614,udah,sudah
7615,aja,saja
7616,gak,enggak
7617,mmg,memang
7618,ga,enggak
7619,baik2,baik-baik
7620,silahkan,silakan
7621,mba,mbak
7622,mba,mbak
7623,gak,enggak
7624,perhatiam,perhatian
7625,sm,sama
7626,aj,saja
7627,dri,dari
7628,pd,pada
7629,jg,juga
7630,ttp,tetap
7631,yg,yang
7632,smpe,sampai
7633,ttp,tetap
7634,sm,sama
7635,yah,ya
7636,emang,memang
7637,digituin,dibegitukan
7638,dibiarin,dibiarkan
7639,aja,saja
7640,sich,sih
7641,aq,aku
7642,yg,yang
7643,gk,enggak
7644,pny,punya
7645,ank,anak
7646,aja,saja
7647,org,orang
7648,gk,enggak
7649,yg,yang
7650,sbnrny,sebenarnya
7651,trjd,terjadi
7652,dlm,dalam
7653,mrk,mereka
7654,gk,enggak
7655,mkir,memikir
7656,bhw,bahwa
7657,gk,enggak
7658,mgkn,mungkin
7659,hny,hanya
7660,slah,salah
7661,yg,yang
7662,slah,salah
7663,22nya,dua-duanya
7664,slah,salah
7665,ngatain,mengatai
7666,apalai,apalagi
7667,yg,yang
7668,dikata2in,dikata-katai
7669,keliatan,kelihatan
7670,klo,kalo
7671,emang,memang
7672,ngapain,mengapai
7673,cmpur,campur
7674,org,orang
7675,bkal,bakal
7676,pny,punya
7677,saat2,saat-saat
7678,spt,seperti
7679,akn,akan
7680,dtg,datang
7681,pd,pada
7682,ank,anak
7683,ntar,entar
7684,jg,juga
7685,bkal,bakal
7686,jd,jadi
7687,org,orang
7688,hrs,harus
7689,nyadar,menyadari
7690,ank,anak
7691,yg,yang
7692,gk,enggak
7693,apa2,apa-apa
7694,ngapain,mengapa
7695,ngomong,mengomong
7696,ngeluarin,mengeluarkan
7697,kta,kata
7698,yg,yang
7699,gk,enggak
7700,utk,untuk
7701,ank,anak
7702,dmn,dimana
7703,yg,yang
7704,knp,kenapa
7705,br,baru
7706,nyadar,sadar
7707,bka,buka
7708,jgn,jangan
7709,ska,suka
7710,sotoy,sok tau
7711,sma,sama
7712,rmh,rumah
7713,org,orang
7714,pny,punya
7715,aja,saja
7716,berani2,berani-berani
7717,ngatain,mengatai
7718,ank,anak
7719,sprt,seperti
7720,yg,yang
7721,gk,enggak
7722,apa2,apa-apa
7723,gk,enggak
7724,sma,sama
7725,gk,enggak
7726,ngaca,mengaca
7727,sm,sama
7728,utk,untuk
7729,mo,mau
7730,yaa,ya
7731,lucuuuuu,lucu
7732,pngn,pengin
7733,pipi'y,pipinya
7734,gemmeeezzz,gemas
7735,cantiikk,cantik
7736,sukam,suka
7737,ngga,enggak
7738,sm,sama
7739,yach,ya
7740,ngga,enggak
7741,ngga,enggak
7742,sm,sama
7743,wkt,waktu
7744,udah,sudah
7745,ga,enggak
7746,makasih,terima kasih
7747,klau,kalau
7748,pakek,pakai
7749,mba,mbak
7750,lbh,lebih
7751,liat,lihat
7752,manisss,manis
7753,mngkin,mungkin
7754,menghilangkn,menghilangkan
7755,utk,untuk
7756,yg,yang
7757,gak,enggak
7758,pede,percaya diri
7759,karna,karena
7760,utk,untuk
7761,kk,kakak
7762,trasa,terasa
7763,minpi,mimpi
7764,bner2,benar-benar
7765,gak,enggak
7766,nyangka,menyangka
7767,gak,enggak
7768,mnjdkan,menjadikan
7769,jd,jadi
7770,ak,aku
7771,gak,enggak
7772,mudah2n,mudah-mudahan
7773,seneng,senang
7774,baju2,baju-baju
7775,seneng,senang
7776,dapet,dapat
7777,pake,pakai
7778,ga,enggak
7779,tp,tapi
7780,stlh,setelah
7781,soalx,soalnya
7782,smpt,sempat
7783,liat,lihat
7784,ka,kak
7785,makasih,terima kasih
7786,udah,sudah
7787,rekomendasiin,merekomendasikan
7788,aja,saja
7789,ka,kak
7790,aja,saja
7791,ka,kak
7792,skrng,sekarang
7793,gak,enggak
7794,pake,pakai
7795,jd,jadi
7796,gara2,gara-gara
7797,yg,yang
7798,rekomendasiin,merekomendasikan
7799,mksh,terima kasih
7800,yah,ya
7801,kaka,kakak
7802,saranin,menyarankan
7803,kaka,kakak
7804,yah,ya
7805,udah,sudah
7806,ga,enggak
7807,makasih,terima kasih
7808,ngerasa,merasa
7809,laen,lain
7810,keche,kece
7811,badaii,badai
7812,aj,saja
7813,udah,sudah
7814,pake,pakai
7815,smoga,semoga
7816,mnjadi,menjadi
7817,emg,memang
7818,smua,semua
7819,btuh,butuh
7820,yg,yang
7821,pnting,penting
7822,yg,yang
7823,ktanya,katanya
7824,aja,saja
7825,msh,masih
7826,bebrp,beberapa
7827,sblum,sebelum
7828,santab,santap
7829,d,di
7830,dlm,dalam
7831,salehah,salihah
7832,mikirin,memikirkan
7833,kk,kakak
7834,rb,ribu
7835,jt,juta
7836,subhannallah,subhanallah
7837,lht,lihat
7838,klu,kalau
7839,cantiq,cantik
7840,karna,karena
7841,yu,yuk
7842,yu,yuk
7843,konsul,konsultasi
7844,pengalam,pengalaman
7845,ga,enggak
7846,drpd,daripada
7847,hrs,harus
7848,smangat,semangat
7849,slalu,selalu
7850,yg,yang
7851,tuk,untuk
7852,yg,yang
7853,poko,pokok
7854,ny,nya
7855,bner,benar
7856,bner,benar
7857,udah,sudah
7858,bnget,banget
7859,udah,sudah
7860,trun,turun
7861,poko,pokok
7862,mantepp,mantap
7863,dehh,deh
7864,lbh,lebih
7865,kuninggg,kuning
7866,pinkkkk,pink
7867,bs,bisa
7868,d,di
7869,dg,dengan
7870,warnany,warnanya
7871,ajaa,saja
7872,aja,saja
7873,seger,segar
7874,klo,kalo
7875,bwt,buat
7876,mkn,makin
7877,senangat,semangat
7878,msknya,masaknya
7879,kerennnn,keren
7880,yg,yang
7881,ciptain,ciptakan
7882,sma,sama
7883,ngasih,mengasih
7884,say,sayang
7885,bkan,bukan
7886,inget,ingat
7887,deket,dekat
7888,bagussss,bagus
7889,yg,yang
7890,abis,habis
7891,liat,lihat
7892,makasih,terima kasih
7893,sayangkuh,sayangku
7894,gans,ganteng
7895,kren,keren
7896,babget,banget
7897,banger,banget
7898,salfok,salah fokus
7899,ama,sama
7900,org,orang
7901,yg,yang
7902,dihh,dih
7903,salfok,salah fokus
7904,aja,saja
7905,jadu,jadi
7906,nggak,enggak
7907,heii,hai
7908,kamuu,kamu
7909,ksyngn,kesayangan
7910,gw,gue
7911,gk,enggak
7912,haru,harus
7913,ngapain,mengapai
7914,gw,gue
7915,cma,cuma
7916,pengen,pengin
7917,ngingetin,mengingatkan
7918,sma,sama
7919,bngt,banget
7920,syang,sayang
7921,gw,gue
7922,udh,sudah
7923,th,tahun
7924,udh,sudah
7925,gw,gue
7926,yg,yang
7927,gk,enggak
7928,gw,gue
7929,narik,menarik
7930,gw,gue
7931,liat,lihat
7932,bngt,banget
7933,yg,yang
7934,kmu,kamu
7935,"orang""",orang-orang
7936,yg,yang
7937,pengen,pengin
7938,kmu,kamu
7939,gw,gue
7940,gk,enggak
7941,ngapain,mengapai
7942,syng,sayang
7943,nyanyiin,menyanyikan
7944,tuhh,tuh
7945,amatt,amat
7946,ngk,enggak
7947,gt,begitu
7948,tetep,tetap
7949,gokilll,gila
7950,gantenggg,ganteng
7951,astagaaaa,astaga
7952,hancuuuuuy,hancur
7953,mattihhh,mati
7954,aja,saja
7955,kaka,kakak
7956,kaka,kakak
7957,pake,pakai
7958,gak,enggak
7959,nyesel,menyesal
7960,ka,kak
7961,beudd,banget
7962,termiribkan,termiripkan
7963,utk,untuk
7964,u,lu
7965,ga,enggak
7966,cb,coba
7967,dlu,dulu
7968,dngerin,mendengarkan
7969,brrti,berarti
7970,dngerin,mendengarkan
7971,wenakk,enak
7972,gimana,bagaimana
7973,tetep,tetap
7974,nganteng,ganteng
7975,abanggg,abang
7976,seksii,seksi
7977,gtuh,begitu
7978,jadii,jadi
7979,emeezzz,gemas
7980,ama,sama
7981,amohhh,kamu
7982,maau,mau
7983,eyke,aku
7984,gilakkkkk,gila
7985,awk,awak
7986,duhhhhh,duh
7987,wowww,wow
7988,kerennn,keren
7989,kaka,kakak
7990,liaatt,lihat
7991,iniiiii,ini
7992,aloh,allah
7993,bnget,banget
7994,ngettt,banget
7995,bangeett,banget
7996,bgt,banget
7997,mirippp,mirip
7998,mukax,mukanya
7999,"sama""",sama-sama
8000,mba,mbak
8001,msh,masih
8002,aja,saja
8003,kyak,kayak
8004,maso,masa
8005,dpn,depan
8006,ngeliatnya,melihatnya
8007,skli,sekali
8008,kk,kakak
8009,kk,kakak
8010,gk,enggak
8011,brubah,berubah
8012,udah,sudah
8013,y,ya
8014,pelastik,plastik
8015,keak,kayak
8016,y,ya
8017,bg,bang
8018,dengerin,dengarkan
8019,liatnya,lihatnya
8020,beud,banget
8021,pahamin,pahami
8022,cntk,cantik
8023,makasih,terima kasih
8024,emg,memang
8025,gitu,begitu
8026,lg,lagi
8027,aja,saja
8028,liatnya,lihatnya
8029,ky,kaya
8030,gini,begini
8031,yah,ya
8032,takuuuuut,takut
8033,ahahahanjirrr,anjir
8034,dasyat,dahsyat
8035,jogetin,berjoget
8036,shaay,say
8037,boker,berak
8038,boker,berak
8039,gk,enggak
8040,yg,yang
8041,lbih,lebih
8042,ga,enggak
8043,nyangka,menyangka
8044,beneran,benaran
8045,hub,hubungi
8046,gitu,begitu
8047,gk,enggak
8048,nyambung,menyambung
8049,pacarnyaa,pacarnya
8050,siapaa,siapa
8051,inii,ini
8052,matii,mati
8053,ketawaa,ketawa
8054,klo,kalo
8055,nda,indak
8056,nda,indak
8057,d,di
8058,sdh,sudah
8059,makasih,terima kasih
8060,njir,anjir
8061,ngakak,mengakak
8062,taekk,tahi
8063,wanjiir,anjir
8064,ni,ini
8065,dmna,dimana
8066,mw,mau
8067,jg,juga
8068,trus,terus
8069,bw,bawa
8070,pengen,pengin
8071,dh,deh
8072,pingin,pengin
8073,jgn,jangan
8074,mauuuuu,mau
8075,minta,meminta
8076,mauuu,mau
8077,leh,boleh
8078,bnran,benaran
8079,tp,tapi
8080,g,enggak
8081,kk,kakak
8082,kk,kakak
8083,y,ya
8084,smua,semua
8085,kk,kakak
8086,tu,itu
8087,sgla,segala
8088,uitnya,duitnya
8089,k,kak
8090,kmrn,kemarin
8091,beliiin,belikan
8092,yaaah,ya
8093,macem2,macam-macam
8094,lucuuuu,lucu
8095,beliin,belikan
8096,sm,sama
8097,yg,yang
8098,tetep,tetap
8099,emang,memang
8100,emang,memang
8101,sampe,sampai
8102,ga,enggak
8103,nyangka,menyangka
8104,sekaeang,sekarang
8105,udah,sudah
8106,buktiin,membuktikan
8107,yg,yang
8108,ngebuktiin,membuktikan
8109,bgt,banget
8110,liat,lihat
8111,kyk,kayak
8112,gini,begini
8113,itungan,hitungan
8114,aja,saja
8115,tgk,tengok
8116,mo,mau
8117,tgk,tengok
8118,gak,enggak
8119,nyangka,menyangka
8120,kageet,kaget
8121,makasi,terima kasih
8122,say,sayang
8123,sma,sama
8124,ga,enggak
8125,ilang2,hilang-hilang
8126,bkn,bikin
8127,ga,enggak
8128,jga,juga
8129,bgt,banget
8130,yu,yuk
8131,tanyain,tanyakan
8132,mslh,masalah
8133,kmi,kami
8134,kepoin,kepoi
8135,ga,enggak
8136,nyoba,mencoba
8137,wihh,wih
8138,beneran,benaran
8139,yah,ya
8140,yu,yuk
8141,aja,saja
8142,aja,saja
8143,hub,hubungi
8144,yu,yuk
8145,aja,saja
8146,aja,saja
8147,hub,hubungi
8148,yu,yuk
8149,aja,saja
8150,aja,saja
8151,hub,hubungi
8152,bgt,banget
8153,ga,enggak
8154,yg,yang
8155,"artis""",artis-artis
8156,klu,kalau
8157,jatuhnyaa,jatuhnya
8158,kka,kakak
8159,kk,kakak
8160,gini,begini
8161,gak,enggak
8162,kerjaan,pekerjaan
8163,tambahin,tambahkan
8164,aja,saja
8165,banyakin,membanyaki
8166,udah,sudah
8167,elo,lo
8168,aja,saja
8169,gak,enggak
8170,emang,memang
8171,nambah,bertambah
8172,aja,saja
8173,yg,yang
8174,tipu2nya,tipu-tipunya
8175,doaang,doang
8176,yaa,ya
8177,dech,deh
8178,baget,banget
8179,bat,banget
8180,kk,kakak
8181,gini,begini
8182,ny,nya
8183,gituan,begituan
8184,lucuuu,lucu
8185,tpii,tapi
8186,ap,apa
8187,bgt,banget
8188,lucuu,lucu
8189,kaj,kak
8190,lcu,lucu
8191,bngt,banget
8192,ap,apa
8193,tu,itu
8194,ajah,saja
8195,wahhhhhh,wah
8196,bngt,banget
8197,bingittzz,banget
8198,kl,kalo
8199,bgt,banget
8200,lucuuu,lucu
8201,lucuu,lucu
8202,iiiiiiiii,ih
8203,lucuuu,lucu
8204,kaliiiiiii,kali
8205,ihhh,ih
8206,cantikkkk,cantik
8207,cantikkkk,cantik
8208,melebihin,melebihi
8209,apaa,apa
8210,pengen,pengin
8211,pengen,pengin
8212,gakpapa,enggak apa-apa
8213,kalogak,kalo enggak
8214,gak,enggak
8215,kaka,kakak
8216,donk,dong
8217,ka,kak
8218,kaka,kakak
8219,kaaa,kak
8220,sm2,sama-sama
8221,km,kamu
8222,bgt,banget
8223,bgt,banget
8224,akn,akan
8225,ndukung,mendukung
8226,pengen,pengin
8227,gk,enggak
8228,aminnnnn,amin
8229,ka,kak
8230,make,memakai
8231,kaaaaa,kak
8232,aamiinnn,amin
8233,smga,semoga
8234,slalu,selalu
8235,skluarga,sekeluarga
8236,daah,dah
8237,suaminga,suaminya
8238,udah,sudah
8239,berhijap,berhijab
8240,smgaa,semoga
8241,istiqamah,istikamah
8242,aamiin,amin
8243,cuaaantikk,cantik
8244,udah,sudah
8245,cantikk,cantik
8246,yah,ya
8247,rb,ribu
8248,muraaaaah,murah
8249,rb,ribu
8250,aja,saja
8251,gk,enggak
8252,aamiin,amin
8253,mba,mbak
8254,yukk,yuk
8255,baraang,barang
8256,aamiiin,amin
8257,udh,sudah
8258,aamiin,amin
8259,bets,banget
8260,aamiin,amin
8261,seneng,senang
8262,kaka,kakak
8263,ka,kak
8264,bgt,banget
8265,smga,semoga
8266,kaka,kakak
8267,aamiin,amin
8268,aamiin,amin
8269,yaa,ya
8270,yaaa,ya
8271,cantiknyaaa,cantiknya
8272,amiiin,amin
8273,aamiin,amin
8274,aamiin,amin
8275,yg,yang
8276,gk,enggak
8277,pake,pakai
8278,lbh,lebih
8279,mba,mbak
8280,bgt,banget
8281,pake,pakai
8282,alhamdulillaaaaah,alhamdulillah
8283,istiqamah,istikamah
8284,yah,ya
8285,makasi,terima kasih
8286,uda,sudah
8287,sembuhin,menyembuhkan
8288,bener,benar
8289,aamiin,amin
8290,tetep,tetap
8291,kaaa,kak
8292,fto,foto
8293,d,di
8294,z,saja
8295,ad,ada
8296,yg,yang
8297,bkin,bikin
8298,pengrusak,perusak
8299,pngn,pengin
8300,ngoceh,mengoceh
8301,ni,ini
8302,aduhhh,aduh
8303,hpus,hapus
8304,fto,foto
8305,pjang,pajang
8306,msh,masih
8307,bdampingan,berdampingan
8308,sm,sama
8309,org,orang
8310,yg,yang
8311,sdh,sudah
8312,klo,kalo
8313,tdk,tidak
8314,hrs,harus
8315,liatnya,lihatnya
8316,it,itu
8317,ap,apa
8318,yg,yang
8319,y,ya
8320,mnding,mending
8321,sm,sama
8322,aja,saja
8323,liat,lihat
8324,kaga,kagak
8325,liat,lihat
8326,yg,yang
8327,aj,saja
8328,uih,uh
8329,komenx,komennya
8330,"serem""",seram-seram
8331,yg,yang
8332,"happi""",hepi-hepi
8333,aza,saja
8334,sm,sama
8335,bgt,banget
8336,bgtuu,begitu
8337,ga,enggak
8338,yaa,ya
8339,g,enggak
8340,mff,maaf
8341,y,ya
8342,q,ku
8343,jd,jadi
8344,ktwa,ketawa
8345,liat,lihat
8346,fto,foto
8347,yg,yang
8348,yg,yang
8349,pke,pakai
8350,bngt,banget
8351,slh,salah
8352,x,kali
8353,yeee,ya
8354,abizzz,habis
8355,bnr2,benar-benar
8356,malu2in,malu-malui
8357,aj,saja
8358,sm,sama
8359,yg,yang
8360,bkin,bikin
8361,ngakak,mengakak
8362,mff,maaf
8363,y,ya
8364,q,ku
8365,trlalu,terlalu
8366,jjur,jujur
8367,klo,kalo
8368,ngmg,mengomong
8369,semogaa,semoga
8370,kepelesett,terpeleset
8371,kyk,kayak
8372,gt,begitu
8373,pake,pakai
8374,geeelaakk,gila
8375,salfok,salah fokus
8376,bolang,bocah petualang
8377,pkek,pakai
8378,pnjang,panjang
8379,pla,pula
8380,lg,lagi
8381,ma,sama
8382,emang,memang
8383,pake,pakai
8384,lagihh,lagi
8385,hedeuuhh,aduh
8386,stress,stres
8387,lama2,lama-lama
8388,saltummmm,salah kostum
8389,gak,enggak
8390,kaga,kagak
8391,nyambung,menyambung
8392,cwe,cewek
8393,ngakak,mengakak
8394,gini,begini
8395,gk,enggak
8396,mboizzz,bois
8397,jgn,jangan
8398,yg,yang
8399,suda,sudah
8400,ama,sama
8401,kayaq,kayak
8402,ihhh,ih
8403,ema,emak
8404,liat,lihat
8405,aja,saja
8406,gayany,gayanya
8407,engk,enggak
8408,bgt,banget
8409,gw,gue
8410,cepet,cepat
8411,bgt,banget
8412,bgt,banget
8413,kasian,kasihan
8414,org,orang
8415,g,enggak
8416,kerjaan,pekerjaan
8417,org,orang
8418,g,enggak
8419,ngaca,mengaca
8420,dirumahny,dirumahnya
8421,pd,pada
8422,g,enggak
8423,udah,sudah
8424,ga,enggak
8425,yg,yang
8426,ama,sama
8427,lgi,lagi
8428,yuh,tuh
8429,yg,yang
8430,ad,ada
8431,mlah,malah
8432,ktmu,ketemu
8433,fto,foto
8434,yg,yang
8435,rmbt,rambut
8436,yahh,ya
8437,liat,lihat
8438,gak,enggak
8439,liatnya,lihatnya
8440,yg,yang
8441,mrusak,merusak
8442,liat,lihat
8443,apus,hapus
8444,aja,saja
8445,yg,yang
